order_id,customer_id,restaurant_id,order_date,order_time,order_amount,delivery_time,order_status
O003398,C01721,R0382,01-02-2024,13:00,1916,73,Cancelled
O003399,C00626,R0142,2024-01-01,,953,17,Delivered
O003400,C01893,R0457,,13:00,1556,96,Delivered
O003401,C01837,R0395,2024-01-01,18:00,778,34,Cancelled
O003402,C00562,R0323,,,1299,13,Cancelled
O003403,C02880,R0488,2024-01-01,12:00,657,33,Cancelled
O003404,C01794,R0268,March 3 2024,18:00,86,119,Delivered
O003405,C00941,R0291,01-02-2024,,778,67,
O003406,C02110,R0487,01-02-2024,18:00,1372,51,
O003407,C01166,R0366,,20:00,572,-7,Delivered
O003408,C01866,R0167,,18:00,775,115,delivered
O003409,C02782,R0160,01-02-2024,12:00,17,20,delivered
O003410,C01892,R0231,March 3 2024,,981,48,delivered
O003411,C01640,R0014,March 3 2024,,770,-10,Cancelled
O003412,C01551,R0492,2024-01-01,18:00,605,58,delivered
O003413,C00782,R0193,March 3 2024,13:00,385,3,delivered
O003414,C01695,R0155,01-02-2024,20:00,1477,12,Cancelled
O003415,C02587,R0101,01-02-2024,20:00,926,97,
O003416,C00597,R0060,March 3 2024,18:00,1867,103,Delivered
O003417,C02057,R0043,March 3 2024,20:00,1152,107,
O003418,C02324,R0193,01-02-2024,20:00,1152,108,Cancelled
O003419,C02275,R0311,01-02-2024,18:00,884,87,delivered
O003420,C02234,R0109,01-02-2024,12:00,242,34,delivered
O003421,C02639,R0093,01-02-2024,,1139,115,
O003422,C02481,R0216,01-02-2024,18:00,1566,46,Cancelled
O003423,C02617,R0465,March 3 2024,13:00,1037,53,Cancelled
O003424,C02704,R0163,March 3 2024,22:00,1626,-9,
O003425,C00356,R0351,2024-01-01,12:00,1678,-5,delivered
O003426,C02891,R0234,2024-01-01,18:00,193,97,Cancelled
O003427,C02041,R0416,,12:00,-73,50,
O003428,C00392,R0403,2024-01-01,22:00,1519,6,delivered
O003429,C00579,R0351,March 3 2024,20:00,1244,15,delivered
O003430,C01641,R0167,2024-01-01,20:00,472,65,delivered
O003431,C02468,R0148,2024-01-01,22:00,827,30,Delivered
O003432,C02009,R0028,March 3 2024,20:00,1678,99,Cancelled
O003433,C01724,R0259,01-02-2024,12:00,1670,88,Cancelled
O003434,C00164,R0416,March 3 2024,20:00,1334,88,delivered
O003435,C02827,R0086,March 3 2024,22:00,975,43,Delivered
O003436,C00638,R0108,,22:00,269,37,Cancelled
O003437,C02065,R0442,,,63,84,Cancelled
O003438,C02494,R0438,,22:00,1226,79,Delivered
O003439,C00170,R0426,01-02-2024,13:00,250,61,Cancelled
O003440,C00340,R0117,2024-01-01,12:00,1362,93,Cancelled
O003441,C00726,R0364,,22:00,100,41,
O003442,C01934,R0015,March 3 2024,,951,-10,Cancelled
O003443,C01035,R0486,,12:00,236,34,Delivered
O003444,C01646,R0211,March 3 2024,,186,107,Delivered
O003445,C00133,R0318,01-02-2024,13:00,954,29,delivered
O003446,C02949,R0031,,12:00,1695,0,
O003447,C02688,R0445,March 3 2024,18:00,1542,115,delivered
O003448,C00823,R0282,2024-01-01,13:00,1286,85,
O003449,C00954,R0453,01-02-2024,13:00,6,28,
O003450,C02127,R0185,March 3 2024,20:00,16,33,delivered
O003451,C00346,R0404,2024-01-01,22:00,1168,46,Cancelled
O003452,C00609,R0066,2024-01-01,13:00,640,30,
O003453,C00639,R0405,March 3 2024,12:00,-78,28,delivered
O003454,C01048,R0371,,18:00,260,11,delivered
O003455,C01495,R0316,2024-01-01,12:00,599,35,delivered
O003456,C01225,R0063,01-02-2024,12:00,1350,-8,delivered
O003457,C02179,R0435,2024-01-01,18:00,116,45,delivered
O003458,C02404,R0228,,,1589,56,Cancelled
O003459,C02992,R0476,01-02-2024,20:00,527,78,Delivered
O003460,C00150,R0468,01-02-2024,22:00,466,86,Cancelled
O003461,C01550,R0101,01-02-2024,13:00,1920,98,Delivered
O003462,C01328,R0423,March 3 2024,22:00,213,30,
O003463,C01565,R0356,2024-01-01,20:00,628,18,
O003464,C00050,R0139,,,373,92,delivered
O003465,C02512,R0119,March 3 2024,18:00,584,100,Cancelled
O003466,C01506,R0057,March 3 2024,22:00,505,98,delivered
O003467,C02503,R0131,01-02-2024,12:00,1142,0,Cancelled
O003468,C00335,R0037,March 3 2024,13:00,1487,84,
O003469,C01376,R0468,2024-01-01,13:00,1281,82,Cancelled
O003470,C00668,R0480,March 3 2024,,174,43,delivered
O003471,C01673,R0111,March 3 2024,20:00,1799,110,delivered
O003472,C02375,R0153,01-02-2024,20:00,651,-9,
O003473,C01016,R0405,01-02-2024,18:00,1482,89,Delivered
O003474,C00336,R0250,March 3 2024,20:00,1901,67,
O003475,C00666,R0242,01-02-2024,22:00,575,37,delivered
O003476,C02861,R0208,,13:00,609,57,
O003477,C00081,R0368,,18:00,822,33,Delivered
O003478,C02135,R0170,,20:00,307,117,delivered
O003479,C01800,R0257,March 3 2024,12:00,47,83,Delivered
O003480,C00258,R0279,2024-01-01,13:00,1009,72,Cancelled
O003481,C00991,R0363,2024-01-01,18:00,402,8,Cancelled
O003482,C00185,R0113,01-02-2024,13:00,1688,51,
O003483,C01716,R0408,2024-01-01,22:00,1390,56,delivered
O003484,C02746,R0175,2024-01-01,,1293,75,Cancelled
O003485,C00123,R0089,March 3 2024,20:00,4,73,delivered
O003486,C00605,R0135,01-02-2024,,1381,114,delivered
O003487,C02563,R0294,2024-01-01,20:00,1180,-4,delivered
O003488,C00904,R0495,,20:00,1516,118,Delivered
O003489,C01538,R0303,01-02-2024,12:00,1095,11,
O003490,C01982,R0359,01-02-2024,22:00,1196,46,Delivered
O003491,C01395,R0419,01-02-2024,12:00,658,83,delivered
O003492,C02353,R0206,,22:00,774,114,Cancelled
O003493,C01309,R0318,2024-01-01,22:00,11,62,Cancelled
O003494,C02705,R0073,,22:00,1970,16,Cancelled
O003495,C01866,R0259,01-02-2024,20:00,101,27,
O003496,C01942,R0358,01-02-2024,20:00,517,117,Delivered
O003497,C02310,R0148,March 3 2024,20:00,894,65,Delivered
O003498,C01598,R0489,March 3 2024,12:00,-76,86,
O003499,C00491,R0225,March 3 2024,18:00,556,69,Delivered
O003500,C02786,R0105,March 3 2024,,1431,87,
O003501,C01055,R0044,01-02-2024,22:00,1289,37,
O003502,C00702,R0416,,12:00,430,4,Cancelled
O003503,C02935,R0356,March 3 2024,20:00,1517,88,
O003504,C01292,R0026,,,-55,29,Cancelled
O003505,C02060,R0304,March 3 2024,20:00,958,19,Cancelled
O003506,C01215,R0261,2024-01-01,18:00,1458,101,Cancelled
O003507,C01424,R0059,March 3 2024,20:00,264,12,Delivered
O003508,C01561,R0061,,22:00,1269,-2,
O003509,C01942,R0305,March 3 2024,13:00,1272,24,delivered
O003510,C02139,R0414,2024-01-01,,248,38,Cancelled
O003511,C00600,R0401,,20:00,272,85,Cancelled
O003512,C01810,R0070,,18:00,1562,5,Delivered
O003513,C02349,R0442,,,884,21,Delivered
O003514,C01135,R0447,01-02-2024,13:00,886,14,Cancelled
O003515,C00080,R0445,,,1478,83,delivered
O003516,C00836,R0447,01-02-2024,22:00,1426,26,Delivered
O003517,C00652,R0271,2024-01-01,22:00,936,26,Delivered
O003518,C02481,R0257,,22:00,422,34,
O003519,C00417,R0397,,18:00,1889,25,Delivered
O003520,C01471,R0432,,13:00,1314,107,Delivered
O003521,C02066,R0384,2024-01-01,22:00,942,71,
O003522,C01078,R0418,01-02-2024,20:00,262,92,Cancelled
O003523,C01904,R0125,March 3 2024,13:00,-92,-10,
O003524,C00746,R0414,2024-01-01,22:00,1972,85,
O003525,C02003,R0019,2024-01-01,13:00,1229,81,Cancelled
O003526,C00240,R0119,2024-01-01,,1357,76,Cancelled
O003527,C02894,R0320,01-02-2024,20:00,1920,104,
O003528,C01945,R0066,01-02-2024,12:00,1345,21,delivered
O003529,C02466,R0245,01-02-2024,22:00,980,45,Delivered
O003530,C00856,R0057,01-02-2024,20:00,723,67,Delivered
O003531,C02647,R0044,01-02-2024,18:00,924,88,Delivered
O003532,C01797,R0012,,,-53,93,Cancelled
O003533,C01772,R0378,March 3 2024,22:00,1340,31,Delivered
O003534,C00420,R0424,March 3 2024,12:00,844,62,Cancelled
O003535,C02264,R0236,01-02-2024,,1876,49,Cancelled
O003536,C00709,R0024,01-02-2024,20:00,1883,30,delivered
O003537,C02599,R0395,,,254,-7,Delivered
O003538,C02251,R0450,01-02-2024,20:00,336,65,Cancelled
O003539,C01668,R0257,,13:00,599,-10,Delivered
O003540,C01354,R0442,,22:00,1817,3,Cancelled
O003541,C02036,R0284,2024-01-01,12:00,-11,86,
O003542,C02881,R0324,2024-01-01,18:00,268,31,Cancelled
O003543,C00680,R0361,01-02-2024,13:00,1092,111,Cancelled
O003544,C00487,R0251,,22:00,1286,37,Cancelled
O003545,C00623,R0094,01-02-2024,12:00,1796,7,
O003546,C01439,R0380,2024-01-01,13:00,603,78,delivered
O003547,C00219,R0443,2024-01-01,12:00,1453,65,Delivered
O003548,C02769,R0455,2024-01-01,,11,49,
O003549,C02429,R0380,2024-01-01,12:00,963,-2,Delivered
O003550,C02135,R0022,2024-01-01,13:00,1,16,
O003551,C01485,R0474,01-02-2024,13:00,1292,90,Cancelled
O003552,C02863,R0157,01-02-2024,22:00,1097,72,
O003553,C02459,R0089,2024-01-01,13:00,240,43,Delivered
O003554,C00691,R0202,01-02-2024,,819,75,Delivered
O003555,C02030,R0468,2024-01-01,22:00,1847,71,Delivered
O003556,C01013,R0462,2024-01-01,12:00,95,86,delivered
O003557,C02573,R0481,2024-01-01,13:00,1507,92,
O003558,C00447,R0197,01-02-2024,22:00,1105,29,Cancelled
O003559,C02348,R0045,01-02-2024,22:00,1724,53,
O003560,C02456,R0454,,18:00,1036,-9,delivered
O003561,C00375,R0470,01-02-2024,22:00,1598,19,Delivered
O003562,C02281,R0380,01-02-2024,22:00,1474,41,Delivered
O003563,C01923,R0401,March 3 2024,18:00,404,90,delivered
O003564,C00638,R0079,2024-01-01,20:00,1866,92,
O003565,C01771,R0039,2024-01-01,,1440,22,Cancelled
O003566,C02698,R0424,01-02-2024,13:00,1676,-2,Delivered
O003567,C00769,R0284,01-02-2024,18:00,1107,0,delivered
O003568,C02234,R0386,,22:00,1826,113,delivered
O003569,C02126,R0466,March 3 2024,22:00,1955,65,Cancelled
O003570,C01505,R0155,2024-01-01,13:00,1305,43,delivered
O003571,C00194,R0149,2024-01-01,,1913,64,delivered
O003572,C01400,R0343,01-02-2024,12:00,347,86,delivered
O003573,C02335,R0391,01-02-2024,18:00,1620,-6,Delivered
O003574,C01506,R0445,March 3 2024,20:00,1077,13,Delivered
O003575,C01747,R0052,2024-01-01,13:00,-67,20,
O003576,C00250,R0251,March 3 2024,13:00,396,95,Cancelled
O003577,C01225,R0432,2024-01-01,18:00,1969,33,delivered
O003578,C00536,R0382,01-02-2024,22:00,1303,13,delivered
O003579,C02348,R0147,March 3 2024,22:00,1502,107,Delivered
O003580,C01107,R0329,,20:00,1838,1,Delivered
O003581,C02857,R0396,01-02-2024,18:00,489,74,Delivered
O003582,C00458,R0494,,13:00,1474,104,Cancelled
O003583,C02739,R0350,,18:00,576,14,Delivered
O003584,C01388,R0455,,12:00,1022,106,delivered
O003585,C02766,R0258,2024-01-01,13:00,1942,61,delivered
O003586,C00040,R0273,,20:00,1908,18,delivered
O003587,C01540,R0459,2024-01-01,20:00,-100,14,
O003588,C02156,R0498,March 3 2024,13:00,1920,76,Cancelled
O003589,C00261,R0125,01-02-2024,22:00,838,89,delivered
O003590,C01642,R0204,2024-01-01,13:00,1179,71,delivered
O003591,C01248,R0256,2024-01-01,13:00,753,89,delivered
O003592,C02574,R0131,March 3 2024,12:00,-51,8,Delivered
O003593,C02758,R0021,March 3 2024,13:00,1455,101,delivered
O003594,C00126,R0078,01-02-2024,,1674,42,Delivered
O003595,C01230,R0335,March 3 2024,,-35,24,Delivered
O003596,C01307,R0051,2024-01-01,18:00,1174,102,Cancelled
O003597,C02102,R0362,01-02-2024,18:00,27,56,Cancelled
O003598,C02394,R0361,01-02-2024,20:00,87,40,delivered
O003599,C00136,R0266,01-02-2024,22:00,1106,94,Cancelled
O003600,C02378,R0116,,20:00,1506,32,Delivered
O003601,C01460,R0055,,12:00,477,24,Delivered
O003602,C00136,R0292,2024-01-01,13:00,661,4,delivered
O003603,C00813,R0051,,20:00,566,88,delivered
O003604,C00852,R0330,March 3 2024,13:00,832,58,delivered
O003605,C01745,R0273,01-02-2024,20:00,942,74,Delivered
O003606,C01939,R0254,2024-01-01,13:00,1870,19,Delivered
O003607,C00871,R0492,March 3 2024,20:00,-56,77,delivered
O003608,C02940,R0473,01-02-2024,,1145,35,delivered
O003609,C01473,R0061,March 3 2024,,517,49,Delivered
O003610,C00635,R0347,,,662,68,Cancelled
O003611,C01652,R0481,March 3 2024,18:00,1556,13,Delivered
O003612,C00669,R0459,,12:00,692,3,Cancelled
O003613,C01294,R0397,March 3 2024,20:00,1150,28,delivered
O003614,C00269,R0449,2024-01-01,18:00,37,-3,Delivered
O003615,C00861,R0351,,22:00,1250,69,delivered
O003616,C00482,R0225,,20:00,1817,70,delivered
O003617,C01262,R0469,01-02-2024,13:00,1059,30,delivered
O003618,C02333,R0336,,12:00,1977,24,
O003619,C00103,R0103,01-02-2024,18:00,1021,43,
O003620,C01454,R0471,,18:00,508,7,Delivered
O003621,C00792,R0458,,12:00,668,10,
O003622,C01678,R0048,,20:00,683,31,Delivered
O003623,C00239,R0225,,13:00,67,54,Cancelled
O003624,C02789,R0342,01-02-2024,22:00,583,103,Delivered
O003625,C02693,R0233,2024-01-01,20:00,-62,90,
O003626,C01589,R0070,March 3 2024,12:00,879,50,
O003627,C00882,R0047,,20:00,690,-1,Cancelled
O003628,C02655,R0228,,20:00,641,-4,Cancelled
O003629,C02236,R0495,2024-01-01,12:00,1374,24,Delivered
O003630,C00888,R0010,01-02-2024,12:00,1026,80,Delivered
O003631,C01280,R0185,March 3 2024,22:00,1650,31,delivered
O003632,C02180,R0080,2024-01-01,12:00,1,77,delivered
O003633,C00924,R0013,2024-01-01,12:00,1830,18,Delivered
O003634,C00794,R0499,2024-01-01,12:00,554,27,Cancelled
O003635,C02578,R0445,2024-01-01,18:00,1226,-9,Delivered
O003636,C00676,R0314,,12:00,651,14,delivered
O003637,C02440,R0340,March 3 2024,12:00,1440,27,Cancelled
O003638,C01682,R0324,,12:00,1132,48,delivered
O003639,C01492,R0084,2024-01-01,22:00,1885,95,Delivered
O003640,C01850,R0086,March 3 2024,20:00,758,-4,Delivered
O003641,C01277,R0157,2024-01-01,12:00,218,97,
O003642,C00672,R0144,01-02-2024,12:00,866,30,Delivered
O003643,C02909,R0491,2024-01-01,22:00,532,94,
O003644,C02514,R0063,2024-01-01,20:00,1013,83,
O003645,C00839,R0431,01-02-2024,22:00,849,13,
O003646,C02751,R0043,,,1900,25,
O003647,C01313,R0407,March 3 2024,13:00,1317,69,delivered
O003648,C01074,R0158,2024-01-01,13:00,1810,10,Delivered
O003649,C00004,R0185,2024-01-01,13:00,139,16,Delivered
O003650,C01655,R0286,01-02-2024,12:00,1642,44,Delivered
O003651,C02900,R0491,March 3 2024,22:00,18,74,
O003652,C01909,R0323,01-02-2024,12:00,495,106,delivered
O003653,C01894,R0440,2024-01-01,13:00,1915,48,delivered
O003654,C01923,R0024,,20:00,1174,63,
O003655,C01286,R0497,,20:00,62,23,
O003656,C00535,R0357,March 3 2024,,553,41,Delivered
O003657,C02951,R0205,2024-01-01,22:00,249,48,delivered
O003658,C01085,R0362,01-02-2024,,-70,46,Cancelled
O003659,C01380,R0224,2024-01-01,20:00,869,109,Cancelled
O003660,C00646,R0101,01-02-2024,13:00,747,26,Cancelled
O003661,C00024,R0204,01-02-2024,,691,21,Cancelled
O003662,C01317,R0008,March 3 2024,,408,9,
O003663,C00557,R0472,01-02-2024,,644,115,Delivered
O003664,C02739,R0172,March 3 2024,22:00,639,70,Cancelled
O003665,C00356,R0208,,22:00,1804,98,Delivered
O003666,C02008,R0096,March 3 2024,13:00,1938,41,Delivered
O003667,C00870,R0162,March 3 2024,13:00,136,77,delivered
O003668,C02989,R0291,March 3 2024,13:00,1906,74,Cancelled
O003669,C00575,R0096,,,1456,68,Delivered
O003670,C00029,R0306,March 3 2024,13:00,912,90,delivered
O003671,C02405,R0145,01-02-2024,22:00,974,49,
O003672,C00365,R0258,01-02-2024,20:00,1772,109,Delivered
O003673,C02656,R0474,March 3 2024,13:00,1746,115,Delivered
O003674,C00409,R0438,01-02-2024,18:00,368,1,delivered
O003675,C01315,R0300,March 3 2024,22:00,1815,91,Delivered
O003676,C02615,R0465,,12:00,287,101,
O003677,C01177,R0102,01-02-2024,20:00,1266,29,
O003678,C00219,R0177,March 3 2024,22:00,635,8,delivered
O003679,C02221,R0386,2024-01-01,13:00,553,76,Cancelled
O003680,C00608,R0328,,,1988,89,Delivered
O003681,C01036,R0110,2024-01-01,18:00,1409,69,Delivered
O003682,C01540,R0198,March 3 2024,12:00,852,-4,Cancelled
O003683,C00858,R0393,01-02-2024,20:00,1625,66,
O003684,C01603,R0129,March 3 2024,13:00,1480,44,Delivered
O003685,C02705,R0453,01-02-2024,22:00,281,80,delivered
O003686,C00969,R0359,March 3 2024,22:00,-5,55,delivered
O003687,C01501,R0137,March 3 2024,20:00,811,56,delivered
O003688,C01106,R0398,01-02-2024,18:00,686,87,Delivered
O003689,C01641,R0027,01-02-2024,,192,103,Cancelled
O003690,C01717,R0137,March 3 2024,13:00,240,2,Delivered
O003691,C02489,R0164,2024-01-01,20:00,618,10,Cancelled
O003692,C00617,R0349,,20:00,1273,73,Cancelled
O003693,C00226,R0468,2024-01-01,22:00,859,101,Delivered
O003694,C02419,R0463,2024-01-01,20:00,1814,115,
O003695,C00028,R0356,2024-01-01,12:00,868,67,Cancelled
O003696,C00995,R0131,2024-01-01,12:00,1839,75,Delivered
O003697,C00016,R0373,01-02-2024,13:00,1930,94,
O003698,C00333,R0151,2024-01-01,20:00,1474,65,
O003699,C00483,R0378,,22:00,404,102,Delivered
O003700,C00566,R0246,01-02-2024,,1769,20,Delivered
O003701,C02162,R0110,2024-01-01,13:00,1932,93,
O003702,C02086,R0073,01-02-2024,18:00,1782,57,Delivered
O003703,C00454,R0286,2024-01-01,22:00,1248,16,
O003704,C02790,R0275,2024-01-01,18:00,735,82,
O003705,C00166,R0358,,13:00,388,5,
O003706,C02742,R0067,01-02-2024,12:00,1331,100,delivered
O003707,C02253,R0050,01-02-2024,22:00,158,102,Delivered
O003708,C00878,R0304,March 3 2024,,1150,2,delivered
O003709,C00245,R0003,2024-01-01,22:00,1922,49,Delivered
O003710,C01895,R0226,2024-01-01,13:00,1517,68,Cancelled
O003711,C01357,R0066,,22:00,1314,109,delivered
O003712,C00943,R0155,,22:00,891,114,Delivered
O003713,C02869,R0471,01-02-2024,13:00,299,97,Delivered
O003714,C02555,R0362,,20:00,208,21,
O003715,C01953,R0480,01-02-2024,13:00,-97,44,Cancelled
O003716,C02972,R0111,2024-01-01,22:00,1096,15,Cancelled
O003717,C01283,R0483,2024-01-01,,1467,98,Delivered
O003718,C01746,R0296,01-02-2024,,1129,117,Cancelled
O003719,C00410,R0381,,13:00,1025,71,Cancelled
O003720,C02358,R0256,,22:00,1704,25,delivered
O003721,C02116,R0274,01-02-2024,18:00,1073,86,Cancelled
O003722,C02162,R0155,2024-01-01,18:00,1465,73,Cancelled
O003723,C02268,R0139,01-02-2024,12:00,818,48,
O003724,C02268,R0167,,13:00,423,-5,
O003725,C01497,R0019,01-02-2024,13:00,425,31,delivered
O003726,C02778,R0345,2024-01-01,18:00,1215,46,Delivered
O003727,C02797,R0391,March 3 2024,18:00,-77,62,
O003728,C02991,R0223,01-02-2024,18:00,1554,35,delivered
O003729,C00386,R0057,March 3 2024,,1513,101,Cancelled
O003730,C00930,R0386,01-02-2024,,141,77,delivered
O003731,C00405,R0294,,12:00,102,45,
O003732,C00492,R0133,,12:00,136,112,Cancelled
O003733,C00357,R0462,March 3 2024,20:00,850,15,delivered
O003734,C00215,R0338,01-02-2024,,193,39,
O003735,C01404,R0292,,13:00,1010,119,delivered
O003736,C00752,R0452,March 3 2024,12:00,109,95,Delivered
O003737,C00827,R0344,March 3 2024,22:00,687,97,Cancelled
O003738,C01238,R0205,01-02-2024,13:00,1532,-4,delivered
O003739,C01122,R0119,,20:00,309,69,delivered
O003740,C02576,R0253,March 3 2024,18:00,862,38,Cancelled
O003741,C02964,R0085,2024-01-01,20:00,1391,35,
O003742,C00666,R0185,2024-01-01,13:00,357,54,delivered
O003743,C02758,R0225,,18:00,1731,-9,
O003744,C02029,R0148,,20:00,1828,68,Delivered
O003745,C02583,R0389,2024-01-01,20:00,285,53,Cancelled
O003746,C00554,R0280,March 3 2024,13:00,1335,89,
O003747,C01573,R0227,01-02-2024,12:00,427,49,
O003748,C00328,R0286,March 3 2024,22:00,1311,78,
O003749,C02950,R0284,,20:00,889,4,Delivered
O003750,C01189,R0181,,22:00,1,-5,Cancelled
O003751,C00150,R0435,01-02-2024,,1512,34,
O003752,C01056,R0109,March 3 2024,,289,65,
O003753,C00657,R0135,01-02-2024,13:00,1125,95,Delivered
O003754,C02854,R0426,March 3 2024,13:00,1315,55,Cancelled
O003755,C01937,R0291,March 3 2024,12:00,740,118,delivered
O003756,C00293,R0375,2024-01-01,18:00,1277,81,Cancelled
O003757,C02967,R0478,March 3 2024,22:00,1516,19,delivered
O003758,C02737,R0290,,20:00,1679,-1,Delivered
O003759,C00957,R0103,,18:00,134,98,delivered
O003760,C01085,R0201,,,13,18,Delivered
O003761,C01613,R0117,2024-01-01,,1883,58,delivered
O003762,C00416,R0332,01-02-2024,22:00,708,25,Delivered
O003763,C02646,R0310,,22:00,963,-2,Cancelled
O003764,C02055,R0029,,18:00,310,7,Cancelled
O003765,C00918,R0394,01-02-2024,18:00,1218,34,delivered
O003766,C00085,R0027,2024-01-01,12:00,1488,68,Cancelled
O003767,C02822,R0467,March 3 2024,20:00,707,76,delivered
O003768,C00957,R0013,01-02-2024,20:00,1487,110,Delivered
O003769,C01422,R0042,March 3 2024,20:00,960,119,
O003770,C01936,R0421,March 3 2024,,-34,30,Delivered
O003771,C01795,R0445,March 3 2024,,1597,3,
O003772,C01417,R0224,01-02-2024,18:00,240,16,Cancelled
O003773,C01071,R0463,01-02-2024,12:00,1757,70,Cancelled
O003774,C01522,R0021,March 3 2024,13:00,975,62,delivered
O003775,C02654,R0387,2024-01-01,12:00,855,-1,delivered
O003776,C01502,R0136,2024-01-01,,108,82,
O003777,C02474,R0326,2024-01-01,18:00,1437,74,Delivered
O003778,C02474,R0221,,12:00,1910,90,
O003779,C00736,R0467,March 3 2024,18:00,1788,-9,
O003780,C02839,R0145,,22:00,268,78,Delivered
O003781,C02563,R0010,2024-01-01,22:00,1662,110,delivered
O003782,C01153,R0225,01-02-2024,13:00,893,19,Cancelled
O003783,C01273,R0141,2024-01-01,,-19,-2,Cancelled
O003784,C00741,R0475,,22:00,1087,118,delivered
O003785,C01863,R0106,,13:00,276,45,
O003786,C00131,R0268,2024-01-01,20:00,-98,45,delivered
O003787,C01764,R0194,March 3 2024,18:00,583,50,
O003788,C01713,R0458,01-02-2024,20:00,663,34,Cancelled
O003789,C00323,R0128,01-02-2024,20:00,165,38,
O003790,C00823,R0213,2024-01-01,13:00,624,79,Cancelled
O003791,C00543,R0151,March 3 2024,18:00,1150,89,Cancelled
O003792,C02114,R0449,March 3 2024,13:00,1185,82,
O003793,C02766,R0481,2024-01-01,12:00,666,7,Cancelled
O003794,C01856,R0384,01-02-2024,20:00,931,0,delivered
O003795,C02079,R0180,01-02-2024,18:00,1853,85,
O003796,C00885,R0317,01-02-2024,20:00,964,93,Delivered
O003797,C00191,R0026,March 3 2024,12:00,1801,57,Cancelled
O003798,C00415,R0015,2024-01-01,,1025,-9,
O003799,C01839,R0022,March 3 2024,12:00,1142,108,
O003800,C02795,R0345,01-02-2024,,838,78,
O003801,C01814,R0065,March 3 2024,18:00,202,109,Delivered
O003802,C01761,R0251,01-02-2024,18:00,269,11,Delivered
O003803,C01070,R0410,2024-01-01,12:00,750,110,Cancelled
O003804,C01722,R0021,01-02-2024,20:00,-54,63,delivered
O003805,C00375,R0233,,22:00,731,76,Delivered
O003806,C00558,R0408,,20:00,655,-7,Delivered
O003807,C01281,R0487,2024-01-01,22:00,1352,47,
O003808,C01945,R0016,March 3 2024,13:00,1983,107,
O003809,C01597,R0416,March 3 2024,18:00,804,15,delivered
O003810,C01129,R0272,March 3 2024,12:00,1608,102,Cancelled
O003811,C01361,R0205,01-02-2024,13:00,678,93,
O003812,C01325,R0298,,20:00,1690,118,Cancelled
O003813,C01101,R0160,2024-01-01,22:00,1838,87,delivered
O003814,C01535,R0434,March 3 2024,,731,37,delivered
